ARREST_PRECINCT,new_arrest_date,count
112,2015 10,182
63,2015 09,189
84,2015 06,334
25,2015 05,572
110,2015 04,567
52,2015 03,698
66,2013 08,150
103,2013 07,826
102,2013 03,354
90,2013 04,402
5,2013 01,483
62,2013 01,200
13,2012 12,403
6,2012 09,307
28,2012 03,593
34,2011 08,639
60,2011 01,359
104,2010 12,320
32,2010 11,481
102,2010 10,431
73,2010 09,1029
120,2010 09,751
113,2010 08,595
25,2010 08,745
109,2010 04,454
5,2010 03,525
33,2010 01,556
73,2009 11,985
18,2009 11,447
40,2009 08,987
115,2009 02,916
5,2008 06,442
112,2007 11,157
83,2007 10,668
63,2006 12,194
63,2006 10,212
45,2017 08,218
121,2017 02,231
41,2013 06,636
84,2013 04,377
106,2013 02,362
81,2019 11,122
83,2021 11,151
121,2018 08,221
66,2018 07,136
71,2015 05,389
69,2014 09,345
69,2012 06,272
19,2010 04,252
9,2007 03,364
105,2013 05,483
66,2015 03,154
63,2014 06,213
22,2008 05,51
22,2010 03,71
123,2019 12,58
66,2019 04,110
113,2019 06,438
122,2019 07,181
24,2020 03,130
5,2020 01,333
109,2021 05,165
120,2021 04,190
25,2021 03,333
5,2021 02,128
49,2018 10,287
9,2018 07,183
75,2018 05,578
43,2006 07,1006
23,2006 04,549
75,2018 03,616
17,2018 03,171
77,2017 07,331
110,2017 05,345
43,2016 11,374
61,2016 07,189
75,2016 03,1003
40,2015 10,1145
107,2015 09,231
123,2015 06,124
66,2015 02,164
103,2014 09,904
103,2014 07,822
67,2014 07,730
33,2013 08,584
104,2013 08,365
1,2013 06,382
122,2013 06,258
46,2013 02,617
71,2012 09,436
19,2012 03,303
47,2011 08,492
106,2011 02,337
5,2010 10,599
75,2010 05,1475
60,2009 11,347
79,2009 11,747
72,2009 10,328
44,2009 09,1198
46,2009 03,1215
78,2008 12,104
23,2008 09,471
60,2008 02,335
67,2007 11,584
120,2007 10,729
76,2007 09,213
33,2007 06,473
77,2007 04,516
45,2007 03,233
105,2007 03,369
77,2006 12,498
25,2017 11,511
113,2017 04,563
41,2017 02,411
107,2016 04,256
41,2011 01,732
62,2019 10,188
109,2019 11,226
52,2021 10,336
104,2015 12,218
60,2015 09,415
106,2010 08,344
32,2017 01,378
68,2017 01,233
94,2020 02,57
123,2016 09,122
6,2013 02,372
45,2012 07,294
68,2013 02,157
17,2016 08,102
81,2020 09,102
112,2020 10,92
113,2019 01,554
17,2019 03,118
120,2019 05,306
107,2019 06,173
68,2020 03,127
75,2020 01,455
18,2021 05,176
18,2021 03,199
100,2018 11,109
90,2018 11,174
48,2018 11,358
44,2018 12,545
33,2006 07,490
40,2006 06,903
48,2017 12,370
47,2017 11,463
107,2016 12,232
70,2016 09,298
100,2016 02,154
83,2016 01,347
94,2016 01,140
110,2015 12,397
66,2015 11,160
43,2015 03,637
88,2015 01,157
72,2014 07,287
9,2014 04,319
33,2014 01,486
122,2014 01,202
103,2013 10,918
49,2013 10,406
45,2013 03,229
28,2013 02,483
42,2012 08,527
101,2012 09,282
81,2012 02,550
17,2012 01,159
60,2011 11,346
46,2011 10,725
72,2011 03,357
24,2010 12,224
112,2010 11,223
14,2010 03,1399
14,2010 02,1219
26,2010 02,269
25,2010 02,715
33,2009 11,445
10,2009 11,271
52,2009 04,822
33,2009 04,559
70,2008 11,419
33,2008 05,654
102,2007 06,357
63,2007 06,195
104,2007 04,266
100,2007 01,147
71,2009 07,429
107,2020 12,132
34,2019 02,224
48,2020 01,269
6,2020 02,194
61,2021 11,123
17,2018 09,96
104,2006 04,265
28,2017 05,268
76,2016 12,223
78,2016 05,227
9,2016 02,285
123,2012 03,130
111,2011 05,144
78,2010 10,92
45,2010 09,322
68,2006 11,176
61,2016 08,219
33,2015 09,309
50,2015 05,151
71,2012 11,236
111,2012 03,161
108,2020 04,76
50,2017 05,142
63,2020 03,95
26,2019 03,137
63,2019 06,123
66,2021 10,113
13,2021 08,188
72,2021 05,159
43,2021 04,179
34,2021 02,103
102,2018 11,298
73,2018 06,481
40,2006 07,844
52,2006 04,586
25,2006 01,664
83,2006 01,605
44,2018 04,520
14,2018 03,790
5,2017 11,484
112,2017 07,131
28,2017 03,306
115,2016 06,436
90,2015 11,259
73,2015 06,817
67,2014 01,590
48,2013 06,594
90,2012 12,268
115,2012 05,597
69,2011 12,270
17,2011 11,157
120,2011 08,639
100,2011 05,200
102,2011 05,394
34,2010 12,459
41,2010 11,541
83,2010 09,469
32,2010 09,529
46,2010 07,851
122,2010 06,389
47,2009 12,549
75,2009 10,1440
10,2009 07,301
113,2009 04,578
13,2008 12,299
49,2008 10,286
114,2008 10,483
33,2008 10,571
25,2008 04,839
113,2008 04,546
61,2007 05,321
17,2007 04,203
48,2007 03,671
49,2006 11,201
34,2006 10,510
17,2006 09,158
24,2016 05,191
45,2014 02,249
14,2019 10,558
34,2021 05,126
78,2018 02,204
63,2006 04,156
42,2018 05,385
26,2016 11,163
90,2016 11,277
66,2012 11,100
10,2012 08,306
48,2012 08,672
88,2011 07,263
72,2011 07,321
18,2011 04,445
10,2010 08,244
20,2008 06,197
100,2007 08,154
50,2020 01,126
112,2017 03,148
45,2017 01,197
68,2019 08,135
1,2019 12,228
45,2012 08,271
22,2008 07,51
94,2020 01,49
77,2019 02,223
72,2019 03,298
32,2021 03,234
106,2018 08,250
1,2018 06,227
100,2006 02,133
88,2017 12,128
72,2016 09,232
123,2016 08,136
32,2016 07,412
32,2016 05,475
122,2016 02,196
14,2015 09,1000
40,2015 06,987
77,2014 10,478
78,2014 09,179
14,2014 06,1256
69,2014 03,345
103,2014 01,923
1,2013 10,387
94,2013 06,168
70,2013 01,417
24,2013 01,273
47,2012 12,599
50,2012 09,190
76,2012 10,190
48,2012 06,544
78,2011 10,114
25,2011 09,564
111,2011 01,150
32,2010 10,593
79,2010 08,691
20,2010 06,169
103,2010 04,771
34,2010 01,567
13,2009 11,295
104,2009 07,381
44,2009 06,1090
107,2009 05,315
115,2009 04,784
9,2008 11,283
13,2008 07,357
120,2008 07,809
102,2008 04,403
49,2007 11,289
75,2007 06,1001
25,2006 10,711
19,2020 06,99
67,2017 09,307
115,2017 05,455
24,2008 02,279
18,2019 09,302
100,2021 10,78
47,2021 04,230
88,2021 06,56
17,2018 11,106
88,2018 07,98
19,2017 10,203
84,2017 02,330
17,2016 03,196
100,2015 05,173
32,2013 11,422
81,2012 06,508
66,2012 03,148
19,2012 02,240
26,2008 03,278
109,2007 04,365
62,2020 05,119
13,2019 05,292
52,2019 12,353
71,2020 01,181
106,2021 06,168
102,2021 04,158
113,2006 06,421
1,2006 06,335
66,2017 06,137
70,2017 05,370
30,2016 12,233
46,2016 12,404
68,2016 09,221
47,2016 08,512
81,2016 06,289
60,2016 01,351
25,2015 08,674
115,2015 05,533
111,2015 05,103
18,2014 10,573
100,2013 11,180
113,2013 10,768
108,2013 08,290
20,2013 02,163
73,2013 02,891
71,2012 12,283
102,2012 12,268
46,2012 08,802
75,2012 05,1391
62,2012 02,222
109,2012 01,529
113,2011 09,515
7,2011 03,329
76,2011 03,183
52,2010 08,946
105,2010 07,424
120,2009 11,708
45,2007 11,251
30,2007 07,487
113,2007 05,480
23,2007 03,524
109,2007 03,467
41,2006 10,481
106,2006 06,260
105,2006 02,375
123,2006 03,99
41,2017 01,447
48,2020 05,246
105,2020 05,210
10,2020 05,91
60,2020 02,244
30,2021 10,184
49,2021 02,128
69,2018 09,141
121,2017 04,280
102,2016 08,390
5,2010 09,464
76,2010 03,192
17,2009 05,163
42,2017 05,419
112,2009 07,204
47,2020 04,180
17,2018 12,98
100,2010 12,126
90,2018 04,199
112,2015 09,151
76,2009 03,211
100,2014 12,86
5,2020 11,108
7,2020 09,89
72,2020 10,192
114,2019 05,355
121,2020 03,178
5,2020 02,305
14,2020 01,457
109,2020 02,280
40,2021 08,344
25,2018 11,379
104,2018 04,261
114,2017 11,362
120,2017 11,389
79,2017 04,345
13,2017 01,357
75,2016 09,783
25,2016 05,666
5,2016 01,501
77,2016 02,336
83,2015 06,398
61,2015 06,232
48,2014 10,581
107,2014 08,258
122,2014 08,201
33,2014 07,414
9,2014 06,319
79,2014 05,639
103,2013 11,859
122,2013 09,237
102,2013 08,464
49,2013 07,385
110,2013 07,530
20,2013 07,184
123,2012 07,103
30,2012 03,455
50,2011 07,220
14,2011 03,1316
81,2010 12,397
9,2010 11,361
110,2010 01,560
18,2009 12,452
73,2009 10,957
68,2009 04,197
41,2009 02,597
34,2009 01,499
5,2008 08,452
75,2008 06,1147
52,2008 03,905
72,2007 10,440
77,2007 08,670
84,2007 05,374
20,2007 05,234
7,2007 03,285
79,2006 11,552
26,2017 01,178
61,2016 05,226
71,2014 01,404
103,2009 05,710
70,2019 02,274
52,2020 02,373
47,2018 10,446
52,2016 10,608
10,2016 09,184
50,2016 09,159
78,2016 06,183
100,2016 01,153
62,2014 02,194
122,2013 02,291
49,2010 07,369
88,2010 07,229
88,2009 02,239
78,2008 04,180
61,2020 12,100
67,2018 04,391
122,2020 10,100
105,2020 02,221
122,2020 03,127
48,2021 06,187
78,2017 05,197
66,2020 05,76
81,2020 11,93
72,2020 07,120
28,2020 07,53
14,2021 10,523
13,2021 10,207
104,2018 02,229
9,2006 01,315
18,2018 04,334
68,2018 04,249
79,2018 03,313
114,2017 12,350
19,2017 12,236
75,2017 11,613
13,2017 07,326
24,2017 07,176
81,2016 08,355
72,2015 10,253
67,2015 07,684
108,2015 03,223
75,2014 01,1099
52,2014 01,771
34,2013 07,356
77,2013 05,537
70,2013 03,451
6,2013 03,379
69,2012 12,241
90,2012 02,455
32,2012 02,569
72,2011 12,229
19,2011 11,269
13,2011 10,476
104,2011 03,464
120,2011 02,719
52,2011 02,985
76,2010 10,196
33,2010 06,507
105,2009 09,310
112,2009 08,192
106,2009 02,294
100,2008 11,145
112,2008 10,189
78,2008 08,131
67,2007 07,657
48,2006 10,480
30,2012 07,385
112,2010 05,262
112,2009 03,261
46,2008 08,1146
44,2007 06,1007
20,2019 02,131
71,2018 07,306
69,2006 05,240
30,2017 01,193
22,2012 02,28
94,2011 08,126
102,2010 12,274
33,2010 11,487
111,2008 09,164
41,2007 12,466
63,2007 03,231
76,2019 05,153
78,2013 11,173
81,2018 03,211
101,2016 01,232
10,2008 09,368
108,2007 10,333
22,2016 09,16
63,2009 11,190
76,2015 11,115
22,2018 03,9
25,2020 12,267
26,2020 11,76
23,2019 02,208
113,2019 03,631
50,2019 11,122
108,2019 10,120
106,2020 03,175
41,2021 09,180
1,2021 09,154
52,2021 01,312
28,2018 10,161
33,2018 07,205
10,2018 05,149
9,2017 11,253
79,2017 08,350
1,2017 04,296
14,2016 11,752
32,2016 03,510
28,2015 12,301
90,2015 12,275
42,2015 08,558
52,2015 08,621
24,2014 06,221
49,2014 05,395
6,2013 10,410
102,2013 05,381
6,2013 05,383
20,2013 05,161
62,2012 06,200
75,2011 12,1007
9,2011 10,326
41,2011 07,643
115,2011 02,602
23,2010 07,434
42,2010 03,609
108,2010 02,232
66,2009 12,165
120,2009 08,670
30,2009 08,577
103,2009 07,604
20,2009 01,200
44,2008 10,1086
120,2008 09,866
103,2008 08,616
104,2008 08,328
6,2008 07,350
84,2007 06,365
63,2007 07,176
63,2006 11,204
43,2006 10,977
76,2017 04,233
106,2013 01,389
24,2011 05,254
24,2011 01,231
76,2006 11,224
114,2020 11,226
81,2021 07,121
72,2021 04,140
33,2018 03,238
83,2017 03,343
17,2013 05,172
10,2012 01,250
123,2011 01,131
90,2010 12,326
76,2009 02,170
67,2008 12,401
13,2007 06,382
71,2006 12,375
10,2019 03,151
110,2015 11,436
61,2007 09,273
123,2020 10,74
17,2009 07,109
94,2021 04,54
84,2020 07,65
45,2020 08,101
67,2019 06,300
110,2019 05,290
77,2019 10,269
18,2019 10,200
77,2020 03,220
114,2021 08,330
33,2021 09,179
111,2021 02,31
77,2018 12,222
14,2017 09,728
1,2017 07,222
17,2017 06,141
110,2017 06,314
102,2016 05,398
32,2016 04,462
30,2015 12,243
13,2015 05,479
46,2015 02,579
83,2015 01,321
23,2014 12,231
9,2014 07,368
41,2014 07,589
71,2014 05,462
108,2014 01,233
10,2013 12,262
1,2013 09,481
52,2013 05,819
66,2013 04,179
5,2013 04,589
18,2013 03,432
9,2013 03,439
61,2012 05,313
40,2012 02,1041
73,2011 03,1229
45,2011 03,328
101,2010 02,265
1,2009 08,454
41,2009 07,652
84,2009 07,396
120,2008 08,743
61,2008 07,272
24,2008 05,259
43,2008 04,898
28,2008 03,541
13,2008 02,344
69,2008 02,199
42,2007 11,439
32,2007 07,477
100,2007 02,178
113,2017 06,462
112,2016 05,130
71,2013 06,395
30,2011 04,326
62,2009 02,243
43,2007 01,1107
42,2020 09,207
19,2019 02,208
70,2020 02,239
76,2021 07,52
66,2016 08,181
68,2015 11,173
68,2011 11,144
69,2010 12,149
123,2008 08,90
78,2016 11,179
90,2011 08,418
67,2020 06,97
22,2019 02,7
107,2020 09,90
47,2020 06,168
115,2019 03,373
79,2019 01,252
109,2019 05,358
23,2019 07,248
113,2020 06,188
103,2020 01,341
123,2021 06,77
73,2018 10,402
62,2018 07,161
6,2018 05,250
23,2018 05,282
90,2006 08,387
71,2006 04,445
9,2006 03,443
48,2018 04,385
62,2018 04,131
10,2017 12,171
28,2017 07,253
41,2017 03,472
47,2016 10,521
110,2016 08,372
81,2016 02,338
5,2016 02,462
108,2015 11,185
43,2015 06,573
105,2015 06,282
32,2015 03,472
115,2014 07,594
68,2014 07,206
84,2013 11,366
52,2013 07,780
113,2013 03,658
72,2012 12,244
78,2012 10,203
73,2012 06,1076
73,2011 07,1360
42,2011 04,702
100,2011 04,165
42,2010 11,705
46,2010 08,873
17,2010 08,152
44,2010 07,1474
50,2010 03,208
67,2009 11,542
46,2009 07,1029
115,2008 09,640
103,2008 09,745
105,2007 12,313
14,2007 09,1075
120,2007 09,694
25,2007 06,733
111,2007 05,151
69,2016 04,241
73,2020 12,248
44,2021 02,308
22,2018 10,10
67,2017 03,506
110,2014 09,502
114,2013 12,419
114,2013 09,475
101,2010 03,345
102,2010 02,292
111,2008 07,138
47,2007 06,569
111,2010 01,146
32,2020 02,203
88,2021 10,92
104,2013 10,373
94,2006 07,133
50,2012 03,193
103,2020 04,177
17,2015 12,109
111,2013 02,168
40,2020 10,404
14,2020 08,191
78,2019 03,126
69,2019 02,126
110,2019 06,279
48,2019 09,298
61,2019 11,164
120,2020 01,280
14,2021 11,476
101,2021 09,156
24,2021 07,117
71,2018 10,240
110,2018 02,296
43,2006 02,826
28,2006 02,512
71,2018 04,236
113,2017 10,550
75,2017 07,678
23,2017 06,361
17,2016 07,118
108,2016 06,180
79,2016 02,418
43,2015 10,505
49,2015 07,390
100,2015 04,212
103,2015 04,804
114,2014 06,462
114,2014 04,522
5,2013 03,457
103,2013 01,818
28,2011 06,510
20,2011 02,203
10,2011 01,207
49,2010 09,284
44,2010 03,1292
43,2009 11,925
90,2008 08,381
78,2007 10,152
7,2020 05,133
18,2013 01,440
13,2012 05,527
77,2009 11,549
101,2009 05,309
70,2007 04,424
43,2007 02,964
84,2007 03,385
79,2019 08,268
61,2020 05,142
1,2021 01,84
112,2006 02,198
90,2017 09,267
102,2017 06,362
101,2016 07,237
107,2013 11,283
113,2011 03,685
100,2009 10,140
22,2009 03,83
77,2021 05,146
94,2017 03,154
107,2014 06,295
63,2008 06,205
7,2021 11,167
107,2018 05,209
78,2010 09,99
22,2019 11,3
78,2019 10,96
113,2019 12,365
121,2019 10,195
112,2019 12,73
50,2020 03,117
48,2021 11,223
34,2021 11,108
63,2021 12,116
110,2021 03,245
46,2018 05,551
73,2018 01,563
75,2018 01,521
49,2006 07,211
5,2006 03,464
48,2017 10,485
103,2016 07,465
71,2015 12,362
108,2015 09,186
7,2014 10,276
101,2014 11,293
63,2013 10,185
83,2013 01,642
49,2012 10,349
44,2011 12,1154
25,2011 07,758
94,2011 06,161
84,2011 05,521
44,2011 01,1346
104,2010 10,441
28,2010 07,410
69,2010 05,257
19,2008 12,251
108,2008 11,239
105,2008 09,305
102,2008 07,398
42,2008 05,565
76,2008 04,175
14,2007 05,1225
113,2007 03,484
5,2006 09,412
49,2018 02,294
25,2017 08,580
61,2017 06,211
69,2013 08,270
28,2008 09,535
103,2008 01,839
24,2007 02,306
100,2019 01,133
122,2019 08,152
108,2020 05,116
100,2017 11,133
63,2014 03,199
69,2013 04,301
10,2008 12,305
24,2008 04,285
68,2007 08,163
107,2007 05,283
81,2006 09,315
75,2007 04,1036
69,2019 07,132
100,2018 09,132
7,2016 09,228
22,2009 12,26
78,2008 11,114
50,2007 08,222
50,2020 08,64
63,2020 06,54
66,2020 02,97
75,2020 12,337
104,2020 07,133
100,2020 05,91
33,2019 05,190
79,2021 08,222
45,2018 11,202
106,2018 10,214
5,2018 02,429
52,2018 04,497
32,2018 04,257
75,2017 12,544
50,2017 12,115
79,2017 09,403
50,2017 09,114
70,2017 07,376
115,2015 12,378
79,2015 04,435
33,2015 01,386
112,2014 10,271
48,2014 05,594
18,2014 04,598
9,2013 01,325
88,2012 12,215
81,2012 11,272
43,2012 10,752
63,2012 10,223
23,2012 08,568
7,2011 05,419
41,2011 05,699
69,2011 02,224
26,2010 10,286
48,2010 09,626
45,2010 06,268
77,2009 07,548
42,2009 05,819
73,2009 02,1109
33,2008 11,451
45,2008 11,212
52,2008 08,703
77,2008 05,564
90,2007 08,274
14,2016 02,1188
122,2009 01,344
5,2006 12,325
45,2019 10,182
83,2021 07,192
66,2017 09,103
66,2016 09,180
60,2009 05,409
81,2020 10,124
26,2019 04,197
69,2009 09,266
111,2008 08,164
76,2017 07,192
76,2021 09,57
22,2021 10,6
77,2020 10,168
62,2020 09,100
67,2020 11,274
9,2020 11,112
107,2019 04,176
79,2019 10,276
13,2020 02,182
42,2021 07,250
28,2018 11,140
70,2018 07,273
115,2018 05,424
34,2017 11,301
6,2017 07,277
63,2017 04,154
79,2016 12,353
43,2015 08,599
28,2015 03,429
120,2015 02,289
108,2014 10,238
90,2014 09,325
67,2014 06,622
68,2014 03,235
17,2013 10,176
115,2013 09,491
50,2013 07,162
122,2013 04,254
23,2013 03,509
106,2012 10,387
113,2012 08,656
66,2012 08,178
46,2012 03,909
81,2011 08,499
94,2011 07,150
105,2011 06,368
5,2011 03,479
33,2011 02,472
103,2010 09,781
52,2010 06,1038
70,2010 05,542
33,2010 02,488
110,2009 09,466
108,2009 10,233
68,2009 09,178
70,2009 08,452
19,2009 07,255
69,2009 07,247
76,2009 05,207
67,2009 05,593
111,2009 03,204
6,2008 08,387
123,2008 05,123
69,2008 05,260
9,2008 03,389
66,2008 03,182
60,2007 10,420
1,2007 09,439
6,2007 05,391
81,2007 02,388
18,2017 11,413
73,2015 01,670
34,2015 01,394
43,2013 01,608
23,2011 07,565
105,2011 01,364
44,2008 05,1322
61,2007 02,266
104,2019 01,213
121,2019 06,180
44,2021 11,396
43,2018 11,292
40,2017 04,716
121,2016 12,254
24,2016 08,202
114,2016 03,501
22,2015 01,10
71,2010 11,426
88,2009 01,261
18,2007 04,389
71,2006 11,377
1,2019 09,262
108,2018 09,149
26,2017 12,130
26,2012 08,351
68,2021 12,112
22,2019 10,6
94,2020 12,64
108,2020 10,68
106,2019 05,253
115,2020 05,288
61,2021 08,102
24,2021 03,96
73,2021 01,260
73,2006 08,774
69,2018 11,145
32,2006 06,494
102,2006 05,355
100,2017 08,157
122,2017 03,173
115,2016 12,387
19,2016 11,190
79,2016 01,453
103,2016 01,685
113,2015 10,565
13,2015 08,543
44,2015 07,941
114,2015 06,420
10,2015 05,254
69,2015 01,178
77,2014 04,561
28,2013 12,434
1,2013 08,470
18,2013 07,453
46,2013 06,709
75,2012 07,1352
45,2012 06,255
18,2012 05,440
47,2012 04,597
79,2011 11,538
48,2011 01,597
83,2011 01,637
104,2009 08,398
5,2008 09,418
61,2008 04,334
20,2008 03,230
23,2007 12,454
113,2019 11,471
71,2017 05,336
34,2017 02,375
107,2013 04,247
5,2006 11,405
94,2019 07,92
20,2018 11,121
120,2018 09,352
26,2018 06,125
66,2006 07,167
63,2016 02,232
10,2015 12,234
30,2014 09,265
100,2010 04,171
68,2008 09,184
112,2006 10,219
110,2011 11,392
108,2006 12,276
48,2021 12,216
60,2021 09,166
10,2009 10,318
123,2017 09,150
72,2016 04,320
61,2014 08,292
10,2010 12,183
66,2008 05,144
107,2021 09,128
50,2016 02,198
20,2009 11,190
1,2021 06,185
17,2016 01,141
76,2020 10,56
26,2020 07,56
103,2019 02,353
77,2019 07,270
7,2019 07,185
25,2019 09,372
17,2019 08,137
9,2019 12,108
6,2020 05,216
42,2020 06,155
71,2020 02,172
1,2021 11,140
107,2021 04,100
42,2018 11,294
61,2018 06,159
81,2018 12,138
45,2018 12,226
1,2018 02,236
94,2018 03,134
32,2016 11,360
46,2016 09,541
90,2016 07,228
84,2016 02,396
62,2015 11,242
68,2015 10,160
72,2015 08,276
1,2014 12,234
61,2014 11,259
66,2014 08,155
121,2014 05,506
49,2014 03,421
77,2013 09,560
84,2013 09,307
52,2013 08,803
111,2013 09,102
83,2013 03,597
105,2012 07,367
110,2012 03,534
46,2012 02,825
123,2011 10,124
52,2011 08,968
115,2011 07,636
48,2011 05,550
25,2011 05,829
13,2011 03,547
73,2010 08,1108
1,2010 06,414
43,2010 05,910
83,2010 01,643
78,2009 12,97
120,2009 04,770
60,2008 09,365
47,2007 07,600
109,2007 06,413
73,2006 12,629
28,2006 12,397
19,2006 11,301
25,2013 01,899
20,2010 05,209
73,2009 05,1085
47,2009 04,690
13,2020 11,124
105,2020 10,198
32,2020 09,146
45,2019 03,197
102,2021 05,184
45,2021 05,97
60,2018 02,292
28,2006 04,560
112,2006 01,237
88,2017 02,180
90,2016 08,300
100,2012 05,203
32,2011 01,497
43,2017 07,498
7,2010 01,293
70,2009 12,477
34,2020 11,99
88,2021 09,67
81,2018 08,201
63,2021 04,99
22,2020 11,3
26,2020 10,97
32,2019 01,245
102,2020 02,200
40,2021 11,330
46,2021 12,240
49,2021 09,104
71,2021 05,173
7,2021 05,111
50,2021 02,81
71,2018 09,217
33,2018 10,198
23,2018 02,316
113,2006 09,454
79,2006 04,584
72,2006 03,445
122,2018 04,198
61,2018 03,230
45,2017 12,227
107,2016 11,199
25,2016 11,477
105,2016 11,312
61,2015 12,220
52,2014 03,888
34,2014 11,417
13,2014 11,385
84,2014 08,359
6,2014 06,402
71,2014 06,428
25,2014 02,943
75,2013 11,1084
122,2013 08,208
115,2013 07,570
10,2013 05,296
48,2012 10,530
103,2012 09,720
50,2012 02,205
43,2011 09,926
23,2011 03,632
28,2010 12,372
26,2010 12,227
13,2010 08,435
115,2008 08,679
47,2008 08,688
115,2008 05,743
30,2008 06,379
40,2007 12,745
60,2007 07,429
106,2007 06,294
70,2007 03,518
14,2007 02,1314
77,2006 11,442
83,2006 10,626
72,2018 11,248
34,2018 01,365
33,2017 08,275
7,2017 06,231
107,2017 01,234
103,2017 01,461
67,2016 05,548
115,2016 01,388
102,2013 01,368
122,2009 02,320
105,2008 01,396
123,2008 01,116
114,2007 03,682
106,2006 12,311
123,2006 09,97
73,2020 09,194
30,2019 04,105
20,2019 04,130
9,2019 08,173
50,2021 12,113
77,2021 06,180
68,2018 09,160
30,2006 04,394
69,2017 04,264
76,2016 06,188
102,2015 09,319
24,2015 08,274
25,2014 09,612
102,2014 02,369
42,2012 11,348
66,2011 08,124
19,2010 05,255
105,2007 05,397
109,2006 10,373
78,2020 08,43
62,2019 02,166
20,2019 09,116
45,2018 07,200
101,2016 10,215
66,2009 01,157
17,2007 02,159
76,2020 09,56
123,2010 03,135
100,2020 10,84
103,2020 11,264
71,2019 02,192
34,2019 04,187
75,2019 02,490
75,2019 03,523
76,2019 04,159
47,2019 06,348
102,2019 08,240
42,2020 03,218
20,2021 12,87
121,2021 05,152
20,2018 09,126
104,2018 07,248
18,2018 05,348
34,2006 08,542
103,2017 11,396
41,2017 05,437
18,2017 05,464
7,2017 04,214
67,2016 09,463
6,2016 08,267
6,2016 05,263
9,2016 04,266
109,2015 07,336
18,2015 05,442
20,2015 04,172
20,2015 03,153
69,2015 03,272
48,2014 11,592
40,2014 11,1086
104,2014 11,373
111,2014 09,100
69,2014 04,303
81,2013 08,521
44,2013 07,1061
44,2013 06,1095
106,2013 04,373
50,2013 01,166
7,2013 01,363
104,2012 08,367
33,2012 06,416
73,2012 05,1164
46,2012 04,817
77,2011 03,573
83,2010 05,709
40,2009 10,1135
107,2009 08,299
48,2009 07,644
48,2008 11,536
62,2008 09,282
103,2007 11,600
49,2007 12,179
67,2007 06,550
69,2007 03,293
13,2012 11,327
79,2012 01,690
115,2010 02,679
61,2009 11,242
43,2008 01,1072
10,2020 12,95
33,2020 08,78
121,2021 04,149
61,2018 10,161
17,2017 08,137
68,2016 06,205
110,2014 11,407
18,2010 08,488
111,2009 04,138
88,2007 04,252
81,2020 08,95
94,2008 12,112
30,2020 10,68
49,2019 02,230
34,2020 01,162
19,2021 11,141
61,2021 12,121
73,2021 09,208
110,2021 05,165
44,2006 08,1045
84,2018 09,244
61,2018 08,190
84,2018 01,420
32,2006 01,520
43,2018 04,425
73,2017 04,455
46,2017 03,510
34,2016 12,299
70,2016 11,276
112,2016 10,141
44,2016 06,660
17,2016 05,116
83,2016 02,368
90,2016 01,303
18,2015 07,466
45,2015 06,239
72,2015 03,281
7,2012 09,332
26,2012 09,372
40,2012 07,780
79,2012 06,700
41,2012 04,549
90,2011 11,345
42,2011 06,637
75,2011 03,1440
