ARREST_PRECINCT,new_arrest_date,count
7,2008/04,247
72,2021/11,182
123,2008/11,115
123,2021/02,70
17,2016/08,102
94,2016/02,123
69,2021/03,132
122,2021/11,99
66,2013/06,154
76,2014/11,122
22,2021/06,4
48,2019/06,261
48,2021/07,240
60,2021/03,217
109,2018/10,314
70,2018/10,308
122,2006/06,369
63,2006/04,156
49,2017/09,332
106,2017/06,241
40,2017/04,716
48,2016/07,458
13,2016/04,376
7,2016/01,262
114,2015/11,379
67,2015/08,570
48,2014/12,353
40,2013/12,961
45,2013/12,232
106,2013/10,398
26,2013/08,337
72,2013/07,312
83,2013/06,532
110,2012/12,441
19,2012/03,303
47,2012/02,530
90,2011/03,478
44,2011/02,1199
68,2011/02,241
5,2011/01,427
71,2010/12,355
83,2010/11,613
49,2010/11,285
34,2010/09,367
32,2010/01,657
61,2009/05,295
18,2009/04,407
70,2008/11,419
83,2008/07,572
69,2008/01,228
83,2008/01,600
69,2006/10,243
109,2006/08,411
44,2017/11,537
45,2016/05,229
18,2016/01,464
41,2015/06,491
20,2015/05,153
26,2015/05,228
104,2012/01,465
20,2010/06,169
25,2020/11,179
103,2019/02,353
123,2019/06,116
30,2019/10,123
24,2021/08,149
13,2018/10,230
1,2018/01,272
102,2006/03,327
9,2006/02,295
122,2017/11,162
84,2016/03,406
115,2015/09,456
7,2010/09,299
72,2009/12,276
42,2008/12,401
67,2020/03,203
7,2018/04,201
100,2017/02,137
112,2007/10,200
61,2017/02,234
108,2020/07,53
111,2011/08,131
22,2020/05,3
72,2020/12,172
1,2019/09,262
83,2019/01,279
60,2019/02,231
115,2019/03,373
48,2019/09,298
20,2019/09,116
77,2019/11,221
115,2019/10,334
52,2019/12,353
10,2020/03,105
114,2020/03,216
10,2020/02,181
6,2021/10,152
84,2021/08,185
61,2018/12,152
46,2006/08,1092
73,2006/07,762
108,2006/03,347
67,2006/02,576
113,2006/02,418
49,2018/03,304
50,2017/08,119
23,2017/04,381
90,2017/04,338
41,2016/12,367
115,2016/05,453
75,2015/10,982
14,2015/03,1169
41,2014/11,543
114,2014/09,500
106,2014/08,273
62,2014/06,241
73,2014/02,806
47,2013/05,525
69,2013/03,304
22,2012/11,24
61,2012/07,284
90,2012/06,368
120,2012/04,695
70,2012/01,485
40,2012/01,1206
63,2012/01,213
71,2012/01,503
48,2011/11,554
1,2011/08,371
110,2011/06,512
23,2009/07,499
120,2009/04,770
71,2009/04,410
5,2009/02,418
22,2007/06,133
40,2007/01,1131
83,2019/12,172
112,2008/05,196
107,2021/10,170
28,2021/08,181
1,2018/07,229
48,2017/11,400
102,2017/02,330
40,2016/02,886
50,2016/01,151
107,2015/10,251
112,2013/09,199
102,2011/08,326
25,2009/09,658
9,2008/07,355
110,2021/07,208
94,2008/10,115
20,2014/12,133
45,2021/07,144
111,2008/05,123
123,2021/08,54
68,2020/08,98
76,2020/08,59
25,2019/08,403
49,2021/03,169
33,2018/08,198
60,2018/07,447
115,2018/02,353
10,2006/08,341
90,2006/05,363
84,2006/01,304
109,2018/03,348
104,2017/03,229
48,2016/12,347
13,2016/12,364
41,2016/09,440
30,2016/08,268
103,2016/02,693
30,2015/04,365
47,2013/10,620
30,2013/08,479
84,2013/05,421
13,2013/02,435
101,2012/05,352
62,2012/03,245
88,2012/02,269
40,2011/05,982
105,2011/04,415
49,2010/08,292
101,2010/03,345
73,2010/02,1001
67,2009/05,593
123,2009/03,105
81,2009/01,555
32,2008/12,473
110,2008/11,536
9,2008/11,283
45,2008/08,239
110,2008/07,541
14,2007/08,1255
47,2007/08,672
67,2007/05,673
68,2007/04,189
14,2006/09,1167
62,2020/08,114
23,2019/10,242
23,2019/12,199
94,2015/03,136
94,2014/08,151
10,2014/08,250
62,2014/07,212
49,2007/10,289
123,2021/06,77
7,2018/09,175
45,2006/02,209
81,2020/05,128
120,2020/12,212
107,2019/01,132
28,2021/07,184
52,2021/05,214
101,2018/08,214
14,2018/07,645
83,2018/06,221
88,2018/12,109
9,2006/03,443
49,2006/02,228
111,2006/02,156
48,2018/03,424
75,2017/08,729
10,2017/07,245
46,2017/05,457
69,2016/11,201
102,2016/11,364
63,2016/11,174
49,2016/06,355
48,2016/05,467
90,2016/04,284
61,2016/03,235
40,2015/12,885
60,2015/11,389
122,2015/03,207
123,2015/04,121
50,2014/11,171
40,2014/07,1040
46,2014/06,666
49,2014/05,395
120,2014/05,469
47,2013/04,594
111,2013/02,168
104,2013/02,398
19,2012/10,324
106,2012/09,325
68,2012/03,218
26,2011/06,308
24,2011/05,254
108,2011/01,244
73,2010/09,1029
122,2010/09,317
49,2010/05,354
32,2010/05,518
78,2010/06,181
40,2010/05,1017
50,2010/03,208
17,2009/10,147
61,2009/07,256
101,2009/05,309
28,2009/04,637
10,2008/12,305
40,2008/10,965
100,2008/01,129
90,2007/11,242
72,2007/10,440
13,2007/04,336
45,2007/01,257
32,2006/12,419
66,2019/12,91
17,2008/02,179
62,2008/01,264
45,2019/07,231
81,2017/02,230
81,2016/03,326
62,2015/04,256
122,2013/11,179
6,2013/05,383
106,2011/02,337
1,2010/12,369
52,2007/12,791
49,2007/12,179
123,2017/01,150
105,2011/01,364
107,2008/05,245
7,2021/11,167
108,2017/09,183
63,2015/05,178
71,2019/04,257
63,2020/06,54
111,2021/09,58
103,2021/04,215
18,2020/09,88
73,2020/08,204
7,2021/08,123
113,2019/09,476
75,2020/06,177
68,2021/01,168
72,2018/10,231
111,2018/09,65
50,2018/01,150
41,2017/07,413
77,2017/07,331
100,2017/07,177
121,2017/05,324
23,2017/02,349
67,2016/09,463
63,2015/11,160
77,2015/08,413
121,2015/07,277
106,2015/06,279
120,2015/05,315
42,2014/11,464
41,2014/01,681
40,2013/05,914
104,2013/01,387
120,2012/10,622
22,2012/05,55
108,2012/03,208
66,2011/12,113
109,2011/12,492
75,2011/11,1257
122,2011/11,273
19,2011/06,276
5,2010/04,506
62,2010/02,195
76,2009/09,151
113,2009/04,578
48,2008/10,627
68,2008/06,155
6,2008/03,312
110,2007/05,677
72,2007/03,386
62,2015/01,181
114,2012/06,447
104,2012/03,455
112,2010/03,298
109,2007/06,413
73,2007/05,1048
108,2021/03,139
6,2018/12,189
90,2006/08,387
61,2017/10,211
33,2015/07,328
108,2008/03,262
33,2020/09,109
63,2018/01,157
120,2017/01,415
112,2011/12,179
66,2011/03,183
17,2021/03,97
94,2008/03,149
22,2014/07,34
63,2020/11,134
42,2020/05,255
60,2019/07,361
60,2020/02,244
25,2016/08,511
30,2021/04,91
103,2021/01,300
49,2018/08,273
122,2018/05,136
48,2018/02,429
7,2006/08,306
62,2006/03,309
75,2006/02,900
49,2017/08,336
60,2017/08,402
48,2017/07,402
75,2017/07,678
76,2017/05,214
13,2016/10,380
109,2015/03,361
113,2015/02,561
81,2015/02,272
68,2014/07,206
113,2014/06,611
70,2014/06,500
88,2014/05,311
79,2014/01,546
50,2014/02,173
115,2013/10,514
106,2013/05,421
109,2012/06,463
60,2012/01,327
94,2012/01,150
73,2010/12,952
102,2010/11,360
5,2010/08,451
34,2010/03,632
77,2009/07,548
79,2009/04,766
33,2009/01,560
9,2009/01,365
10,2008/09,368
9,2008/05,412
113,2007/11,483
107,2007/09,269
60,2006/10,388
106,2006/09,283
19,2016/05,243
47,2012/04,597
63,2009/07,180
78,2007/09,164
103,2007/06,598
25,2007/02,849
41,2019/09,272
84,2019/10,241
109,2020/03,194
50,2018/10,108
69,2018/01,237
108,2017/08,183
94,2010/04,157
17,2009/08,130
62,2007/05,236
102,2019/10,252
61,2008/06,284
30,2019/08,124
68,2018/09,160
28,2017/02,280
88,2016/04,218
68,2019/05,173
22,2006/06,68
63,2020/03,95
22,2015/04,26
22,2018/05,18
114,2020/12,261
44,2020/07,202
90,2019/06,210
47,2019/10,341
9,2021/12,138
66,2021/07,92
34,2021/07,153
77,2018/07,297
75,2018/02,540
17,2018/01,158
60,2018/05,343
108,2006/09,226
13,2017/11,290
5,2017/08,405
30,2017/06,160
61,2017/04,251
23,2017/03,364
71,2017/02,294
88,2016/12,319
34,2016/08,359
103,2016/07,465
5,2015/12,415
63,2014/09,165
49,2014/03,421
120,2014/02,430
9,2014/01,366
75,2013/04,1382
107,2013/04,247
71,2012/09,436
113,2012/09,620
23,2012/07,459
88,2012/07,271
13,2012/04,491
5,2012/04,479
107,2012/01,274
103,2011/12,541
61,2011/07,268
109,2011/04,570
48,2010/11,593
44,2010/09,1344
123,2010/07,129
115,2010/05,765
104,2010/05,449
48,2009/11,640
77,2009/10,572
79,2009/09,821
20,2009/05,237
113,2009/03,617
52,2009/01,834
101,2008/10,405
122,2008/08,336
90,2008/01,330
40,2007/11,847
104,2007/12,241
67,2007/08,754
40,2007/07,904
6,2007/05,391
13,2007/02,283
19,2006/12,336
24,2015/04,265
22,2010/09,77
103,2010/07,738
70,2009/08,452
19,2020/08,92
78,2020/05,107
88,2019/06,117
32,2019/09,245
50,2020/02,112
28,2020/01,153
122,2017/10,175
83,2016/08,319
60,2015/01,313
13,2013/07,409
62,2012/12,147
48,2009/02,592
45,2019/11,156
102,2006/02,223
19,2016/03,233
23,2015/01,417
48,2021/08,182
88,2020/09,69
24,2020/08,72
22,2018/01,12
48,2019/05,314
71,2019/08,234
42,2019/07,388
52,2019/07,457
123,2021/11,70
20,2021/10,119
94,2021/07,99
10,2021/06,116
49,2021/01,175
52,2018/07,601
13,2018/06,277
105,2006/08,422
48,2006/03,515
52,2006/02,606
20,2018/04,128
61,2018/03,230
104,2017/10,285
43,2017/07,498
81,2017/08,271
52,2016/04,535
114,2016/02,474
23,2015/10,510
14,2015/10,1110
120,2015/07,405
73,2015/01,670
47,2014/09,558
79,2014/06,567
28,2014/06,471
115,2014/03,706
121,2014/01,428
28,2013/04,527
113,2012/12,526
75,2012/10,1262
63,2012/10,223
20,2012/06,142
52,2012/05,859
60,2012/04,334
30,2012/02,388
90,2010/06,321
79,2010/04,698
105,2010/01,413
108,2010/01,256
83,2009/09,583
1,2009/09,488
48,2009/06,600
101,2009/04,283
22,2009/04,57
62,2008/04,213
104,2008/04,284
25,2007/09,687
100,2007/05,150
75,2007/04,1036
41,2007/01,741
101,2017/01,274
19,2015/05,262
102,2012/02,390
33,2012/01,458
43,2009/02,976
109,2009/02,422
73,2007/06,873
48,2007/07,619
84,2007/05,374
33,2007/03,610
106,2006/11,283
88,2019/01,118
111,2021/08,66
20,2021/01,109
88,2016/10,162
63,2015/09,189
6,2014/02,331
63,2012/12,179
66,2012/12,115
76,2012/02,143
50,2011/05,207
69,2010/02,238
24,2006/11,258
81,2006/10,394
19,2013/02,225
120,2020/11,186
42,2020/10,227
112,2018/01,127
111,2009/09,111
18,2008/08,392
100,2020/09,65
17,2018/05,152
13,2020/01,189
6,2020/07,80
34,2019/12,138
100,2021/05,64
46,2019/04,417
50,2019/03,136
43,2020/01,369
24,2020/02,140
50,2021/12,113
81,2021/10,135
30,2021/09,156
5,2021/01,178
110,2018/08,314
46,2018/01,453
114,2017/04,501
103,2016/08,481
61,2016/08,219
32,2016/06,481
48,2016/06,424
34,2016/02,366
6,2015/12,253
123,2016/01,112
50,2015/09,170
66,2015/01,139
73,2014/11,682
30,2014/02,342
28,2013/11,389
42,2013/08,516
100,2013/08,174
104,2013/07,360
123,2013/04,107
78,2013/03,212
109,2013/03,462
108,2012/05,184
49,2012/01,346
104,2011/12,365
9,2011/12,340
32,2011/10,568
111,2011/10,142
13,2011/10,476
115,2011/09,593
113,2011/08,603
110,2011/07,537
10,2011/06,288
88,2011/01,253
7,2010/11,288
9,2010/10,392
26,2010/06,316
41,2010/04,668
88,2010/03,281
79,2008/12,524
30,2008/10,386
106,2008/05,284
46,2007/12,964
34,2007/12,436
34,2007/09,462
71,2007/08,457
33,2007/07,461
67,2007/02,696
122,2006/12,309
94,2006/10,133
71,2017/01,397
70,2009/01,489
114,2007/09,641
49,2020/12,192
45,2019/03,197
90,2018/11,174
81,2006/09,315
26,2014/05,244
100,2019/09,105
83,2021/05,135
107,2016/09,214
101,2013/11,276
50,2021/04,84
108,2021/04,117
43,2020/09,258
32,2020/06,97
47,2019/05,412
113,2019/07,571
14,2020/03,295
101,2020/01,172
73,2021/11,195
49,2021/07,192
123,2021/05,80
46,2021/03,313
28,2021/02,151
71,2018/09,217
73,2006/06,682
79,2006/06,520
114,2006/01,612
68,2018/04,249
120,2017/07,455
18,2017/05,464
84,2017/03,417
23,2016/11,356
1,2016/09,299
109,2016/10,410
115,2016/07,383
75,2016/04,914
13,2016/02,466
121,2015/11,303
88,2015/08,197
71,2015/03,377
6,2015/02,231
68,2014/11,174
115,2014/10,617
14,2014/07,1373
49,2013/11,384
107,2013/09,258
50,2013/01,166
108,2012/10,202
104,2012/06,348
10,2011/12,231
30,2011/07,335
83,2011/06,652
70,2011/05,488
13,2011/03,547
48,2011/02,595
32,2010/11,481
108,2010/10,290
71,2009/12,341
71,2009/05,429
47,2009/04,690
77,2008/11,449
9,2008/01,462
88,2007/11,284
1,2007/11,417
25,2006/10,711
41,2012/05,585
103,2010/05,635
70,2009/11,414
62,2009/02,243
61,2007/05,321
108,2006/12,276
122,2019/12,94
45,2018/10,210
44,2018/09,600
76,2018/06,165
106,2016/05,372
49,2014/10,419
69,2014/06,316
78,2013/09,171
66,2009/02,131
6,2019/10,229
26,2020/02,125
104,2018/04,261
108,2018/04,171
111,2012/06,134
100,2011/10,166
72,2010/04,347
106,2020/08,123
94,2021/11,92
22,2011/11,46
50,2019/10,99
122,2018/07,190
42,2020/11,242
9,2021/02,103
25,2021/02,254
79,2018/11,239
81,2018/09,158
115,2006/06,580
83,2006/05,584
69,2018/04,191
43,2017/11,437
47,2017/09,480
19,2017/08,295
48,2017/05,429
104,2016/11,222
107,2016/12,232
20,2016/04,169
46,2016/04,453
28,2016/02,359
104,2015/10,309
105,2015/09,310
103,2015/01,637
104,2015/01,269
32,2014/11,382
81,2014/09,407
72,2014/09,256
76,2014/08,144
34,2014/01,378
94,2013/12,126
48,2013/06,594
5,2012/12,371
103,2012/07,711
111,2012/07,147
83,2012/02,605
77,2012/02,568
106,2012/02,365
104,2011/09,327
19,2011/09,220
69,2011/08,241
32,2011/03,605
107,2010/09,245
63,2010/09,193
5,2010/07,427
46,2010/05,938
109,2010/05,447
109,2010/04,454
13,2010/02,374
72,2009/09,293
83,2009/07,599
104,2009/06,373
1,2009/05,495
25,2008/09,725
68,2008/09,184
41,2008/09,571
71,2008/08,422
66,2007/09,161
71,2007/04,565
90,2007/02,340
43,2006/12,732
102,2006/10,353
113,2006/09,454
47,2021/07,315
23,2015/06,492
26,2012/06,257
43,2008/05,1006
107,2008/04,268
83,2006/12,495
62,2019/07,133
17,2006/02,163
108,2016/04,158
107,2016/02,226
66,2015/12,178
19,2014/02,200
30,2009/09,520
122,2009/05,327
68,2019/11,143
123,2007/05,78
69,2019/08,148
121,2021/02,172
61,2017/06,211
94,2007/04,118
1,2006/07,346
24,2008/04,285
78,2007/04,131
111,2020/11,44
62,2021/06,111
111,2020/01,79
10,2021/10,139
69,2020/03,106
25,2021/06,220
75,2018/10,503
94,2018/09,109
18,2018/07,314
13,2018/05,295
71,2018/04,236
68,2017/09,214
69,2017/06,267
18,2017/04,408
61,2017/03,239
43,2017/03,548
73,2015/07,838
110,2015/06,486
84,2015/03,429
83,2015/03,410
73,2014/08,1001
111,2014/08,104
120,2014/01,454
73,2013/11,792
115,2013/07,570
84,2013/04,377
101,2012/02,265
19,2011/10,232
19,2011/08,259
109,2011/02,498
72,2010/02,325
47,2009/12,549
26,2009/11,268
106,2009/10,337
120,2009/09,676
1,2009/01,486
23,2009/01,606
6,2008/09,427
40,2008/05,923
115,2008/02,699
45,2007/09,240
70,2007/05,505
28,2015/05,389
45,2009/02,259
24,2009/02,310
78,2008/01,150
45,2021/08,131
83,2006/07,525
28,2017/09,285
1,2017/10,288
77,2017/04,351
70,2017/01,343
100,2015/06,202
72,2011/12,229
52,2011/11,772
22,2010/06,68
88,2020/10,91
60,2020/06,112
122,2016/12,172
100,2016/11,152
7,2020/02,147
17,2021/07,85
22,2021/05,7
66,2006/08,160
78,2019/04,95
94,2006/03,120
22,2014/08,47
45,2020/04,79
32,2019/11,235
108,2021/09,145
43,2021/05,273
79,2021/03,207
120,2018/09,352
105,2006/05,435
41,2006/02,505
52,2018/01,589
43,2018/03,436
18,2017/11,413
76,2016/12,223
42,2016/12,477
26,2016/10,178
63,2016/10,198
101,2016/10,215
25,2016/06,543
9,2016/03,291
72,2015/06,232
47,2014/08,615
50,2014/08,166
67,2014/07,730
6,2014/05,422
71,2013/08,478
23,2013/05,540
68,2013/03,212
10,2013/01,284
72,2012/02,302
70,2012/02,410
50,2012/01,204
88,2011/08,231
72,2011/05,299
28,2011/03,561
32,2010/09,529
94,2010/12,105
43,2010/12,820
83,2010/08,548
32,2010/06,583
101,2009/12,247
108,2009/11,177
10,2009/09,281
7,2009/09,306
28,2008/09,535
7,2008/07,255
76,2008/02,181
70,2007/06,519
114,2007/04,687
61,2006/11,298
115,2014/12,299
44,2009/06,1090
19,2008/11,228
105,2008/10,344
26,2007/01,252
104,2020/10,187
101,2018/07,232
6,2018/05,250
7,2006/03,288
13,2017/10,356
66,2020/01,89
33,2016/07,294
22,2010/11,63
100,2010/10,197
88,2021/05,58
63,2012/04,209
17,2008/08,150
17,2021/09,74
17,2021/05,74
22,2020/12,4
22,2021/04,2
5,2020/10,227
25,2019/02,413
71,2019/03,227
44,2021/03,353
25,2018/10,443
109,2018/08,379
42,2018/07,328
28,2006/07,448
61,2006/06,284
47,2017/11,463
40,2017/09,628
40,2017/02,766
52,2017/03,551
73,2016/09,692
23,2016/08,358
13,2016/03,444
120,2016/01,373
79,2015/11,411
105,2015/08,453
115,2015/07,532
88,2015/07,182
83,2015/06,398
72,2014/11,315
109,2014/11,371
83,2014/08,531
18,2014/05,573
78,2014/05,179
73,2014/04,874
115,2014/04,645
32,2014/02,416
78,2014/02,185
20,2013/11,145
7,2013/04,363
83,2013/03,597
23,2012/10,479
84,2012/09,341
101,2012/09,282
100,2012/07,226
62,2011/05,242
100,2011/04,165
77,2009/12,463
28,2009/10,580
14,2009/09,1189
81,2009/04,463
77,2009/03,550
6,2009/03,436
73,2009/02,1109
76,2009/01,212
61,2007/11,246
18,2007/10,466
90,2007/10,341
18,2007/09,390
41,2007/08,599
6,2010/01,413
62,2009/11,248
50,2009/10,255
34,2007/01,655
68,2019/06,147
44,2020/01,484
30,2018/02,143
121,2017/12,203
62,2017/04,196
108,2017/03,228
111,2015/08,109
90,2014/05,400
1,2014/04,425
68,2013/08,197
70,2012/09,375
61,2010/07,247
14,2020/04,84
40,2021/04,243
76,2012/11,98
94,2009/09,119
49,2008/06,262
101,2020/09,143
104,2021/11,129
111,2020/09,47
34,2021/10,107
10,2020/08,76
103,2019/01,363
120,2019/02,351
10,2019/11,135
71,2021/08,165
40,2009/06,995
41,2018/08,372
25,2018/01,554
100,2006/08,116
50,2006/07,129
24,2006/02,225
100,2018/04,123
77,2017/06,304
120,2017/04,449
101,2017/05,254
48,2016/01,502
78,2015/10,217
10,2015/04,252
120,2015/02,289
17,2015/01,95
6,2014/09,365
63,2014/07,222
45,2014/02,249
66,2014/01,137
33,2014/01,486
24,2013/12,216
9,2013/10,339
49,2013/07,385
107,2013/05,323
9,2012/05,380
41,2012/02,666
71,2011/11,446
110,2011/11,392
120,2011/06,722
83,2011/01,637
48,2011/01,597
70,2010/10,561
47,2010/06,693
61,2010/06,284
108,2010/04,235
84,2010/01,445
68,2010/01,259
25,2009/06,700
72,2009/06,317
48,2009/05,645
101,2009/03,289
50,2008/10,220
23,2008/06,446
26,2008/03,278
25,2007/12,596
63,2007/10,271
40,2007/08,1003
114,2007/08,684
70,2007/08,551
60,2007/01,479
101,2006/12,264
45,2006/12,222
84,2011/01,409
50,2009/05,267
78,2020/09,77
73,2020/09,194
88,2019/04,96
9,2019/05,196
72,2021/03,193
63,2016/09,218
78,2016/09,209
49,2016/03,286
73,2015/11,563
6,2015/08,389
122,2011/06,356
63,2011/05,223
26,2006/11,236
100,2013/07,196
78,2011/01,104
33,2019/06,210
94,2020/04,38
45,2018/06,165
111,2019/05,75
23,2021/10,168
94,2020/06,35
30,2019/06,133
46,2019/06,359
32,2020/02,203
19,2021/09,158
60,2018/10,323
102,2018/07,288
110,2006/07,563
103,2006/02,608
106,2018/02,234
42,2018/05,385
79,2018/04,333
50,2018/03,100
48,2017/10,485
106,2016/11,242
17,2016/11,102
14,2016/10,945
60,2016/07,404
71,2015/11,384
79,2015/05,379
1,2014/08,377
24,2014/06,221
121,2014/04,442
107,2014/03,333
111,2013/08,120
48,2013/04,645
109,2012/11,368
123,2012/01,134
79,2011/04,716
42,2010/11,705
120,2010/10,793
28,2010/04,546
79,2009/11,747
111,2009/06,165
104,2008/11,323
69,2008/06,285
83,2007/12,432
13,2007/07,367
41,2007/02,556
84,2007/02,358
5,2006/10,429
72,2006/09,322
61,2017/01,228
26,2015/06,273
77,2013/01,542
26,2012/05,332
104,2012/02,466
104,2010/10,441
105,2007/08,449
42,2007/03,519
69,2019/07,132
61,2019/08,160
72,2020/02,214
103,2021/11,242
121,2017/11,199
26,2013/12,222
24,2012/01,211
34,2010/08,425
67,2007/11,584
1,2006/08,371
108,2020/10,68
33,2020/10,155
83,2020/05,163
100,2020/03,82
123,2018/01,121
20,2007/10,193
94,2021/05,73
63,2014/12,126
18,2020/10,202
70,2020/08,133
49,2019/09,230
71,2019/01,270
43,2019/03,344
120,2020/03,234
103,2020/01,341
67,2021/11,207
121,2021/07,188
77,2021/04,135
63,2006/10,212
44,2018/11,549
25,2018/08,568
42,2018/06,345
122,2018/12,148
73,2018/05,613
41,2006/09,449
28,2006/01,487
23,2018/01,369
5,2017/11,484
48,2017/09,399
73,2017/05,525
66,2017/06,137
48,2017/01,488
45,2016/08,241
101,2016/06,248
102,2015/05,319
111,2014/06,110
45,2014/03,236
84,2014/02,329
18,2014/01,516
101,2013/10,336
101,2013/09,289
112,2012/10,209
5,2012/07,555
81,2011/10,422
67,2011/09,574
40,2011/01,853
101,2010/04,334
106,2010/01,324
70,2010/01,535
75,2009/11,1199
73,2009/10,957
60,2009/10,458
33,2009/03,666
46,2008/12,963
44,2008/09,1036
112,2008/08,172
41,2008/08,625
1,2008/07,395
76,2008/03,187
61,2008/02,224
28,2007/12,393
17,2007/06,206
9,2007/03,364
42,2006/08,488
43,2015/05,521
66,2020/07,66
14,2006/03,1078
112,2016/12,169
108,2014/03,270
63,2013/10,185
111,2012/03,161
45,2011/12,207
104,2011/03,464
20,2010/02,164
94,2008/12,112
20,2008/03,230
17,2019/06,104
7,2019/12,127
34,2018/11,246
63,2015/06,166
71,2021/02,168
123,2021/07,69
26,2017/05,172
22,2016/12,12
22,2011/01,28
22,2015/02,2
14,2020/11,234
26,2020/10,97
113,2020/07,196
102,2019/01,255
7,2019/01,233
70,2020/06,127
121,2021/12,147
114,2012/10,469
102,2018/10,258
61,2018/06,159
79,2018/01,408
103,2018/05,387
32,2017/12,290
43,2017/08,509
76,2017/04,233
75,2016/09,783
61,2016/01,251
43,2015/07,664
94,2014/11,143
46,2013/09,606
110,2013/09,495
73,2013/06,917
73,2012/11,663
100,2012/06,184
17,2011/11,157
25,2011/10,669
84,2011/07,435
25,2011/01,776
23,2010/07,434
5,2010/02,392
18,2010/02,426
1,2009/10,417
26,2009/08,255
113,2009/06,556
79,2008/05,581
46,2007/11,1008
75,2007/01,1142
113,2019/10,467
103,2015/05,688
71,2009/01,494
77,2008/04,521
104,2007/02,294
6,2019/05,177
34,2020/03,164
61,2021/09,141
7,2017/12,181
120,2017/02,370
110,2015/10,493
13,2013/12,496
107,2010/08,304
49,2009/08,277
112,2021/09,106
6,2021/06,140
122,2015/02,179
105,2009/11,348
83,2021/06,161
76,2009/12,159
32,2020/09,146
60,2020/08,154
25,2019/01,465
6,2019/07,223
76,2019/02,160
32,2019/03,273
13,2019/07,222
107,2020/01,149
66,2021/09,106
94,2021/08,77
70,2021/07,145
41,2021/01,193
103,2018/07,359
23,2018/05,282
46,2018/05,551
46,2006/05,1047
48,2006/04,418
120,2017/08,425
81,2017/03,275
109,2017/02,363
70,2017/02,337
90,2016/12,226
32,2017/01,378
112,2016/06,145
72,2016/05,301
106,2016/02,350
26,2016/02,225
79,2016/01,453
61,2014/07,274
6,2014/03,393
6,2013/11,399
14,2013/06,1102
84,2013/06,348
108,2013/05,279
23,2013/02,426
7,2012/12,298
70,2012/12,350
103,2012/06,630
10,2012/04,216
10,2011/09,232
122,2011/03,313
24,2010/02,271
81,2009/11,453
106,2009/11,237
68,2009/09,178
120,2009/05,822
120,2009/03,842
68,2009/02,186
115,2008/12,667
5,2008/09,418
73,2008/02,932
108,2007/11,269
70,2007/10,535
32,2007/06,480
40,2007/05,978
40,2007/03,988
67,2021/05,244
71,2012/05,451
49,2012/04,322
103,2011/01,719
103,2010/09,781
68,2009/08,190
84,2009/02,358
9,2019/01,172
90,2021/11,168
112,2021/08,125
108,2006/06,250
69,2006/05,240
28,2016/07,313
108,2016/03,174
26,2015/11,156
20,2013/10,180
108,2013/09,236
17,2011/04,188
88,2011/02,239
122,2008/09,340
69,2019/01,140
7,2019/03,212
78,2018/02,204
50,2011/11,185
76,2010/05,172
107,2006/06,266
94,2017/09,133
94,2020/09,53
123,2013/07,107
20,2018/12,139
123,2006/02,85
106,2020/06,109
79,2019/01,252
115,2019/01,344
79,2019/03,288
66,2019/08,109
121,2020/01,200
33,2020/04,95
103,2021/12,250
49,2021/06,139
9,2021/05,116
34,2021/04,94
6,2018/08,218
76,2018/08,146
61,2018/02,219
32,2018/02,282
110,2006/04,493
14,2018/03,790
77,2017/10,383
121,2017/10,265
122,2017/01,150
121,2016/12,254
44,2017/01,723
18,2016/11,346
66,2016/09,180
79,2015/12,358
9,2015/08,328
94,2015/05,101
32,2014/08,450
45,2014/04,270
48,2014/03,661
70,2014/02,450
10,2014/02,241
28,2014/01,483
78,2013/12,179
40,2013/10,999
28,2013/10,491
105,2013/08,462
69,2013/08,270
70,2012/10,442
6,2012/09,307
62,2011/09,161
7,2011/08,320
106,2011/03,364
83,2010/09,469
106,2010/09,329
94,2010/03,170
1,2009/04,434
50,2008/07,208
79,2008/06,521
10,2007/07,248
9,2007/02,328
49,2006/10,236
66,2019/11,96
47,2017/01,477
19,2017/01,242
25,2015/06,622
84,2008/04,377
71,2019/12,192
104,2021/12,145
88,2021/11,79
26,2021/08,75
107,2018/09,178
66,2018/02,120
23,2012/09,490
123,2012/08,106
17,2018/08,124
108,2013/03,277
69,2011/09,280
84,2021/02,151
73,2019/05,417
46,2019/08,389
114,2020/05,236
115,2021/10,213
113,2021/02,226
114,2018/06,345
14,2006/07,1205
78,2006/07,189
49,2018/04,271
103,2015/11,757
76,2015/10,105
43,2015/08,599
50,2015/02,154
104,2015/03,324
63,2014/11,201
13,2014/05,557
114,2014/04,522
114,2014/03,559
101,2014/02,361
70,2014/01,447
102,2014/02,369
78,2013/04,222
120,2013/03,581
73,2012/12,687
6,2012/07,314
30,2012/06,379
109,2012/02,447
14,2011/11,1126
23,2011/10,501
46,2011/09,740
28,2010/11,473
73,2010/10,1272
34,2010/06,528
79,2010/01,786
10,2009/03,289
61,2009/04,325
48,2009/01,678
61,2008/10,301
101,2008/01,330
24,2006/10,322
113,2021/04,264
101,2015/05,202
112,2008/06,229
19,2008/06,276
75,2007/10,1296
78,2019/08,123
41,2021/08,164
100,2017/09,136
94,2017/01,139
45,2012/01,272
102,2011/07,294
49,2009/04,258
76,2008/07,192
72,2019/11,221
123,2009/02,134
19,2008/04,237
88,2019/03,129
41,2013/07,522
18,2020/12,177
45,2020/09,82
122,2021/05,102
76,2013/12,140
20,2009/01,200
76,2008/11,208
